id_itens,data_compra,status_id,from_iata,to_iata,tipo_viagem,data_ida,data_volta,valor_passagem,milhas_usadas,adultos,criancas,mes_compra,dia_semana_compra,usa_milhas,passageiros_total,status,iata,is_mercosul
1628,2019-10-11,1,LIS,GIG,Somente ida,2020-02-09 08:35:00,,2641.08007812499,0,2,0,2019-10,Friday,False,2,Transacao emitida,LISGIG,1
1629,2019-11-29,4,GIG,LIS,Somente ida,2020-02-09 14:40:00,,1456.38000488281,0,1,0,2019-11,Friday,False,1,Aguardando cancelamento de ticket,GIGLIS,0
1630,2019-11-29,2,GIG,LIS,Somente ida,2020-02-09 14:40:00,,1456.38000488281,0,1,0,2019-11,Friday,False,1,Transacao cancelada,GIGLIS,0
1631,2019-11-29,2,GIG,LIS,Somente ida,2020-02-09 14:40:00,,1456.38000488281,0,1,0,2019-11,Friday,False,1,Transacao cancelada,GIGLIS,0
1632,2019-12-17,1,GIG,EZE,Somente ida,2020-02-09 15:00:00,,905.090026855468,20700,1,0,2019-12,Tuesday,True,1,Transacao emitida,GIGEZE,1
1633,2019-12-12,3,GIG,LIS,Ida e volta,2020-02-09 17:10:00,2020-03-01 23:10:00,2875.39990234375,98750,1,0,2019-12,Thursday,True,1,Aguardando forma de pagamento,GIGLIS,0
1634,2019-12-15,2,GIG,LIS,Ida e volta,2020-02-09 17:10:00,2020-03-01 23:10:00,3211.82006835937,112250,1,0,2019-12,Sunday,True,1,Transacao cancelada,GIGLIS,0
1635,2019-11-18,2,GIG,LIS,Ida e volta,2020-02-09 17:10:00,2020-02-28 23:30:00,5492.2998046875,185000,2,0,2019-11,Monday,True,2,Transacao cancelada,GIGLIS,0
1636,2019-10-13,2,LIS,GIG,Somente ida,2020-02-09 23:20:00,,3443.14990234375,106000,2,0,2019-10,Sunday,True,2,Transacao cancelada,LISGIG,1
1637,2019-12-16,1,GIG,LIS,Ida e volta,2020-02-09 23:30:00,2020-07-12 12:25:00,2830.14990234375,0,1,0,2019-12,Monday,False,1,Transacao emitida,GIGLIS,0
1638,2019-11-30,1,GIG,RAO,Somente ida,2020-02-10 13:40:00,,357.480010986328,8000,2,0,2019-11,Saturday,True,2,Transacao emitida,GIGRAO,1
1639,2019-11-29,1,GIG,RAO,Somente ida,2020-02-10 13:40:00,,165.25,3500,1,0,2019-11,Friday,True,1,Transacao emitida,GIGRAO,1
1640,2019-10-31,1,RAO,GIG,Somente ida,2020-02-10 16:05:00,,487.869995117187,12000,3,0,2019-10,Thursday,True,3,Transacao emitida,RAOGIG,1
1641,2019-12-31,2,GIG,LIS,Ida e volta,2020-02-10 17:10:00,2020-02-24 08:00:00,2448.34008789062,79000,1,0,2019-12,Tuesday,True,1,Transacao cancelada,GIGLIS,0
1642,2019-11-24,1,GIG,EZE,Somente ida,2020-02-10 17:10:00,,554.400024414062,15000,1,0,2019-11,Sunday,True,1,Transacao emitida,GIGEZE,1
1643,2019-10-14,1,GIG,LIS,Ida e volta,2020-02-10 17:10:00,2020-02-18 23:20:00,2689.98999023437,106000,1,0,2019-10,Monday,True,1,Transacao emitida,GIGLIS,0
1644,2019-10-31,1,GIG,CUN,Ida e volta,2020-02-11 01:25:00,2020-02-22 17:21:00,6857.7998046875,0,2,0,2019-10,Thursday,False,2,Transacao emitida,GIGCUN,0
1645,2019-11-29,2,LIS,GIG,Ida e volta,2020-02-11 23:10:00,2020-03-15 17:10:00,2148.17993164062,79000,1,0,2019-11,Friday,True,1,Transacao cancelada,LISGIG,1
1646,2019-10-09,1,GIG,FEN,Ida e volta,2020-02-12 06:40:00,2020-02-19 12:50:00,2508.97998046874,71000,2,0,2019-10,Wednesday,True,2,Transacao emitida,GIGFEN,1
1647,2019-11-28,2,GIG,LIS,Ida e volta,2020-02-12 14:40:00,2020-03-04 08:35:00,2154.21997070312,58760,1,0,2019-11,Thursday,True,1,Transacao cancelada,GIGLIS,0
1648,2019-12-21,1,GIG,EZE,Ida e volta,2020-02-12 16:55:00,2020-02-15 05:05:00,1204.73999023437,30500,1,0,2019-12,Saturday,True,1,Transacao emitida,GIGEZE,1
1649,2019-11-29,1,GIG,EZE,Ida e volta,2020-02-12 17:50:00,2020-02-19 14:15:00,5563.10986328125,130400,4,0,2019-11,Friday,True,4,Transacao emitida,GIGEZE,1
1650,2019-11-29,1,GIG,EZE,Ida e volta,2020-02-12 17:50:00,2020-02-19 14:15:00,2446.419921875,65200,2,0,2019-11,Friday,True,2,Transacao emitida,GIGEZE,1
1651,2019-09-13,1,LIS,GIG,Ida e volta,2020-02-12 23:20:00,2020-02-21 17:10:00,2703.62988281249,92500,1,0,2019-09,Friday,True,1,Transacao emitida,LISGIG,1
1652,2019-12-25,1,EZE,GIG,Ida e volta,2020-02-13 02:45:00,2020-03-04 17:50:00,1227.21997070312,30000,1,0,2019-12,Wednesday,True,1,Transacao emitida,EZEGIG,1
1653,2019-12-03,1,GIG,LIS,Somente ida,2020-02-13 19:15:00,,6308.330078125,0,4,0,2019-12,Tuesday,False,4,Transacao emitida,GIGLIS,0
1654,2019-12-15,1,GIG,LIS,Ida e volta,2020-02-14 20:00:00,2020-02-26 12:45:00,2757.23999023437,92500,1,0,2019-12,Sunday,True,1,Transacao emitida,GIGLIS,0
1655,2019-11-17,1,GIG,CUN,Ida e volta,2020-02-15 01:25:00,2020-02-23 16:41:00,6691.39990234374,0,2,0,2019-11,Sunday,False,2,Transacao emitida,GIGCUN,0
1656,2019-12-21,1,EZE,GIG,Somente ida,2020-02-15 05:05:00,,1457.81005859375,33000,2,0,2019-12,Saturday,True,2,Transacao emitida,EZEGIG,1
1657,2019-09-13,1,GIG,FEN,Somente ida,2020-02-15 05:35:00,,1035.15002441406,0,1,0,2019-09,Friday,False,1,Transacao emitida,GIGFEN,1
1658,2019-11-19,1,GIG,EZE,Somente ida,2020-02-15 07:45:00,,3045.10009765624,82500,4,1,2019-11,Tuesday,True,5,Transacao emitida,GIGEZE,1
1659,2019-10-07,1,EZE,GIG,Somente ida,2020-02-16 17:15:00,,1714.86999511718,33000,2,0,2019-10,Monday,True,2,Transacao emitida,EZEGIG,1
1660,2019-08-02,1,GIG,MCO,Somente ida,2020-02-17 07:10:00,,6792.75,200000,4,0,2019-08,Friday,True,4,Transacao emitida,GIGMCO,0
1661,2019-11-15,1,GIG,EZE,Somente ida,2020-02-17 17:10:00,,1251.09997558593,30000,2,0,2019-11,Friday,True,2,Transacao emitida,GIGEZE,1
1662,2019-12-18,1,GIG,IOS,Somente ida,2020-02-19 06:00:00,,944.5,0,2,0,2019-12,Wednesday,False,2,Transacao emitida,GIGIOS,1
1663,2019-12-30,2,GIG,LIS,Ida e volta,2020-02-19 06:55:00,2020-07-20 07:15:00,3688.32006835937,90500,1,0,2019-12,Monday,True,1,Transacao cancelada,GIGLIS,0
1664,2019-12-29,2,GIG,LIS,Ida e volta,2020-02-19 06:55:00,2020-11-22 06:40:00,3695.62011718749,90500,1,0,2019-12,Sunday,True,1,Transacao cancelada,GIGLIS,0
1665,2019-09-26,1,LIS,GIG,Somente ida,2020-02-19 08:55:00,,1447.60998535156,55000,1,0,2019-09,Thursday,True,1,Transacao emitida,LISGIG,1
1666,2019-09-07,1,SCL,GIG,Somente ida,2020-02-19 09:17:00,,677.239990234374,15000,1,0,2019-09,Saturday,True,1,Transacao emitida,SCLGIG,1
1667,2019-12-24,1,EZE,GIG,Somente ida,2020-02-19 14:15:00,,708.539978027343,15500,1,0,2019-12,Tuesday,True,1,Transacao emitida,EZEGIG,1
1668,2019-09-26,1,GIG,LIS,Somente ida,2020-02-19 19:15:00,,1438.91003417968,55000,1,0,2019-09,Thursday,True,1,Transacao emitida,GIGLIS,0
1669,2019-11-13,1,GIG,LIS,Ida e volta,2020-02-19 21:50:00,2020-03-02 08:00:00,11116.6904296874,370000,4,0,2019-11,Wednesday,True,4,Transacao emitida,GIGLIS,0
1670,2019-10-06,1,GIG,LIS,Ida e volta,2020-02-19 21:50:00,2020-03-01 12:45:00,3717.81005859375,132000,1,0,2019-10,Sunday,True,1,Transacao emitida,GIGLIS,0
1671,2019-11-29,3,SCL,GIG,Ida e volta,2020-02-20 03:15:00,2020-03-02 21:25:00,1278.14001464843,33600,1,0,2019-11,Friday,True,1,Aguardando forma de pagamento,SCLGIG,1
1672,2019-10-21,1,GIG,SCL,Ida e volta,2020-02-20 04:02:00,2020-02-29 18:07:00,4201.14990234374,0,3,0,2019-10,Monday,False,3,Transacao emitida,GIGSCL,1
1673,2019-10-31,1,GIG,FEN,Ida e volta,2020-02-20 06:40:00,2020-03-02 12:40:00,1485.25,48500,1,0,2019-10,Thursday,True,1,Transacao emitida,GIGFEN,1
1674,2019-08-02,1,GIG,IOS,Somente ida,2020-02-20 07:45:00,,367.25,11000,1,0,2019-08,Friday,True,1,Transacao emitida,GIGIOS,1
1675,2019-11-28,1,MIA,CUN,Ida e volta,2020-02-20 14:50:00,2020-02-26 17:54:00,3778.97998046874,0,3,0,2019-11,Thursday,False,3,Transacao emitida,MIACUN,0
1676,2019-09-10,1,GIG,SCL,Ida e volta,2020-02-20 21:00:00,2020-02-27 20:57:00,2143.18994140625,51000,1,0,2019-09,Tuesday,True,1,Transacao emitida,GIGSCL,1
1677,2019-09-30,1,GIG,LIS,Ida e volta,2020-02-20 21:50:00,2020-03-04 23:20:00,6573.580078125,185000,2,0,2019-09,Monday,True,2,Transacao emitida,GIGLIS,0
1678,2019-11-10,2,GIG,LIS,Somente ida,2020-02-20 21:50:00,,3612.23999023437,106000,2,0,2019-11,Sunday,True,2,Transacao cancelada,GIGLIS,0
1679,2019-12-05,2,GIG,FEN,Somente ida,2020-02-21 06:40:00,,1449.63000488281,56500,1,0,2019-12,Thursday,True,1,Transacao cancelada,GIGFEN,1
1680,2019-12-02,1,GIG,EZE,Somente ida,2020-02-21 06:55:00,,675.710021972656,16300,1,0,2019-12,Monday,True,1,Transacao emitida,GIGEZE,1
1681,2019-12-02,2,GIG,EZE,Somente ida,2020-02-21 06:55:00,,675.710021972656,16300,1,0,2019-12,Monday,True,1,Transacao cancelada,GIGEZE,1
1682,2019-11-30,3,IOS,GIG,Ida e volta,2020-02-21 11:55:00,2020-03-01 08:40:00,900.5,0,1,0,2019-11,Saturday,False,1,Aguardando forma de pagamento,IOSGIG,1
1683,2019-12-20,2,GIG,LIS,Ida e volta,2020-02-21 20:00:00,2020-02-25 23:10:00,3161.05004882812,106000,1,0,2019-12,Friday,True,1,Transacao cancelada,GIGLIS,0
1684,2019-12-28,1,GIG,SCL,Ida e volta,2020-02-21 21:00:00,2020-02-26 20:57:00,4425.75976562499,115000,2,0,2019-12,Saturday,True,2,Transacao emitida,GIGSCL,1
1685,2019-10-14,1,GIG,LIS,Ida e volta,2020-02-21 21:50:00,2020-02-29 23:30:00,3270.90991210937,132000,1,0,2019-10,Monday,True,1,Transacao emitida,GIGLIS,0
1686,2019-11-17,2,LIS,GIG,Ida e volta,2020-02-21 23:30:00,2020-03-05 17:10:00,2748.64990234375,92500,1,0,2019-11,Sunday,True,1,Transacao cancelada,LISGIG,1
1687,2019-10-06,2,GIG,SCL,Ida e volta,2020-02-22 01:50:00,2020-02-28 09:17:00,1513.18005371093,33000,1,0,2019-10,Sunday,True,1,Transacao cancelada,GIGSCL,1
1688,2019-08-01,1,GIG,IOS,Somente ida,2020-02-22 07:10:00,,1266.82995605468,40000,2,0,2019-08,Thursday,True,2,Transacao emitida,GIGIOS,1
1689,2019-08-01,1,GIG,IOS,Somente ida,2020-02-22 07:10:00,,637.619995117187,20000,1,0,2019-08,Thursday,True,1,Transacao emitida,GIGIOS,1
1690,2019-10-04,2,GIG,SCL,Ida e volta,2020-02-22 10:25:00,2020-02-27 20:57:00,1323.32995605468,31500,1,0,2019-10,Friday,True,1,Transacao cancelada,GIGSCL,1
1691,2019-11-29,1,MIA,CUN,Somente ida,2020-02-22 14:50:00,,693.710021972656,0,1,0,2019-11,Friday,False,1,Transacao emitida,MIACUN,0
1692,2019-08-21,1,GIG,LIS,Ida e volta,2020-02-22 17:10:00,2020-03-01 23:20:00,3591.03002929687,132000,1,0,2019-08,Wednesday,True,1,Transacao emitida,GIGLIS,0
1693,2019-08-12,1,GIG,EZE,Ida e volta,2020-02-22 17:35:00,2020-02-26 02:45:00,2790.34008789062,80400,2,0,2019-08,Monday,True,2,Transacao emitida,GIGEZE,1
1694,2019-12-01,1,GIG,IOS,Somente ida,2020-02-23 09:10:00,,1405.23999023437,0,4,0,2019-12,Sunday,False,4,Transacao emitida,GIGIOS,1
1695,2019-09-22,1,GIG,SCL,Ida e volta,2020-02-23 10:25:00,2020-02-27 15:45:00,2773.56005859374,60000,2,0,2019-09,Sunday,True,2,Transacao emitida,GIGSCL,1
1696,2019-09-22,2,GIG,SCL,Ida e volta,2020-02-23 10:25:00,2020-02-27 05:32:00,1282.78002929687,30000,1,0,2019-09,Sunday,True,1,Transacao cancelada,GIGSCL,1
1697,2019-12-09,1,LIS,GIG,Somente ida,2020-02-24 08:00:00,,2804.85009765624,79000,2,0,2019-12,Monday,True,2,Transacao emitida,LISGIG,1
1698,2019-10-31,2,BCN,GIG,Somente ida,2020-02-24 09:30:00,,3178.84008789062,91000,2,0,2019-10,Thursday,True,2,Transacao cancelada,BCNGIG,1
1699,2019-11-03,1,EZE,SCL,Somente ida,2020-02-24 15:22:00,,485.420013427734,0,1,0,2019-11,Sunday,False,1,Transacao emitida,EZESCL,1
1700,2019-10-17,2,GIG,AMS,Somente ida,2020-02-24 20:00:00,,1558.68994140624,53000,1,0,2019-10,Thursday,True,1,Transacao cancelada,GIGAMS,0
1701,2019-10-25,2,BCN,GIG,Somente ida,2020-02-25 08:00:00,,3364.81005859374,91000,2,0,2019-10,Friday,True,2,Transacao cancelada,BCNGIG,1
1702,2019-12-28,1,LIS,GIG,Somente ida,2020-02-25 13:10:00,,3568.21997070312,0,2,0,2019-12,Saturday,False,2,Transacao emitida,LISGIG,1
1703,2019-12-28,1,EZE,SCL,Somente ida,2020-02-25 15:22:00,,378.649993896484,0,1,0,2019-12,Saturday,False,1,Transacao emitida,EZESCL,1
1704,2019-10-23,2,GIG,RAO,Somente ida,2020-02-25 22:15:00,,182.440002441406,4100,1,0,2019-10,Wednesday,True,1,Transacao cancelada,GIGRAO,1
1705,2019-12-12,1,GIG,EZE,Somente ida,2020-02-26 17:10:00,,489.450012207031,15000,1,0,2019-12,Thursday,True,1,Transacao emitida,GIGEZE,1
1706,2019-12-29,1,GIG,LIS,Ida e volta,2020-02-26 21:50:00,2020-03-09 23:10:00,4815.39990234374,158000,2,0,2019-12,Sunday,True,2,Transacao emitida,GIGLIS,0
1707,2019-12-02,2,GIG,LIS,Ida e volta,2020-02-26 21:50:00,2020-03-09 23:10:00,8213.4697265625,217250,2,1,2019-12,Monday,True,3,Transacao cancelada,GIGLIS,0
1708,2019-11-29,1,GIG,LIS,Ida e volta,2020-02-26 21:50:00,2020-03-14 23:30:00,4291.35986328125,158000,2,0,2019-11,Friday,True,2,Transacao emitida,GIGLIS,0
1709,2019-12-08,1,GIG,AMS,Somente ida,2020-02-26 21:50:00,,1411.86999511718,39500,1,0,2019-12,Sunday,True,1,Transacao emitida,GIGAMS,0
1710,2019-12-13,1,GIG,LIS,Ida e volta,2020-02-26 21:50:00,2020-03-09 23:10:00,4987.490234375,138250,1,1,2019-12,Friday,True,2,Transacao emitida,GIGLIS,0
1711,2019-12-13,1,GIG,LIS,Ida e volta,2020-02-26 21:50:00,2020-03-09 23:10:00,7074.68017578124,237000,3,0,2019-12,Friday,True,3,Transacao emitida,GIGLIS,0
1712,2019-11-29,3,GIG,LIS,Ida e volta,2020-02-26 21:50:00,2020-03-14 23:30:00,4291.35986328125,158000,2,0,2019-11,Friday,True,2,Aguardando forma de pagamento,GIGLIS,0
1713,2019-12-02,1,SCL,GIG,Somente ida,2020-02-26 22:55:00,,540.080017089843,0,1,0,2019-12,Monday,False,1,Transacao emitida,SCLGIG,1
1714,2019-12-02,1,SCL,GIG,Somente ida,2020-02-26 22:55:00,,461.079986572265,0,1,0,2019-12,Monday,False,1,Transacao emitida,SCLGIG,1
1715,2019-10-11,1,SCL,GIG,Somente ida,2020-02-26 22:57:00,,476.079986572265,0,1,0,2019-10,Friday,False,1,Transacao emitida,SCLGIG,1
1716,2019-10-11,1,SCL,GIG,Somente ida,2020-02-26 22:57:00,,476.079986572265,0,1,0,2019-10,Friday,False,1,Transacao emitida,SCLGIG,1
1717,2019-12-01,1,EZE,SCL,Somente ida,2020-02-27 09:52:00,,449.220001220703,0,1,0,2019-12,Sunday,False,1,Transacao emitida,EZESCL,1
1718,2019-12-20,3,GIG,LIS,Somente ida,2020-02-28 06:55:00,,2151.37988281249,55700,1,0,2019-12,Friday,True,1,Aguardando forma de pagamento,GIGLIS,0
1719,2019-12-08,2,GIG,AMS,Ida e volta,2020-02-28 06:55:00,2020-03-20 07:55:00,3585.30004882812,0,1,0,2019-12,Sunday,False,1,Transacao cancelada,GIGAMS,0
1720,2019-11-29,1,GIG,MIA,Somente ida,2020-02-28 06:55:00,,1466.65002441406,33600,1,0,2019-11,Friday,True,1,Transacao emitida,GIGMIA,0
1721,2019-12-27,2,GIG,EZE,Somente ida,2020-02-28 17:10:00,,496.799987792968,15000,1,0,2019-12,Friday,True,1,Transacao cancelada,GIGEZE,1
1722,2019-11-03,1,GIG,LIS,Ida e volta,2020-02-28 21:50:00,2020-03-13 23:30:00,3069.52001953125,79000,1,0,2019-11,Sunday,True,1,Transacao emitida,GIGLIS,0
1723,2019-12-12,1,SCL,GIG,Somente ida,2020-02-29 05:00:00,,449.209991455078,0,1,0,2019-12,Thursday,False,1,Transacao emitida,SCLGIG,1
1724,2019-08-21,1,LIS,GIG,Somente ida,2020-02-29 23:30:00,,1749.52001953125,53000,1,0,2019-08,Wednesday,True,1,Transacao emitida,LISGIG,1
1725,2019-12-28,1,LIS,GIG,Somente ida,2020-03-01 12:45:00,,1274.43005371093,39500,1,0,2019-12,Saturday,True,1,Transacao emitida,LISGIG,1
1726,2019-12-25,2,IOS,EZE,Ida e volta,2020-03-01 15:20:00,2020-03-27 07:40:00,1571.13000488281,29100,1,0,2019-12,Wednesday,True,1,Transacao cancelada,IOSEZE,1
1727,2019-12-25,2,IOS,EZE,Ida e volta,2020-03-01 15:20:00,2020-03-29 00:20:00,1381.18005371093,27200,1,0,2019-12,Wednesday,True,1,Transacao cancelada,IOSEZE,1
1728,2019-12-30,2,EZE,GIG,Somente ida,2020-03-01 23:55:00,,3286.25,58200,3,0,2019-12,Monday,True,3,Transacao cancelada,EZEGIG,1
1729,2019-12-30,2,EZE,GIG,Somente ida,2020-03-01 23:55:00,,1098.75,17200,1,0,2019-12,Monday,True,1,Transacao cancelada,EZEGIG,1
1730,2019-10-14,1,GIG,FEN,Ida e volta,2020-03-02 06:40:00,2020-03-06 12:50:00,1193.96997070312,39000,1,0,2019-10,Monday,True,1,Transacao emitida,GIGFEN,1
1731,2019-12-08,1,GIG,FEN,Ida e volta,2020-03-02 06:40:00,2020-03-08 12:40:00,1580.93994140624,57000,1,0,2019-12,Sunday,True,1,Transacao emitida,GIGFEN,1
1732,2019-11-19,1,RAO,MCO,Ida e volta,2020-03-02 16:50:00,2020-03-24 17:25:00,5572.75,145200,2,0,2019-11,Tuesday,True,2,Transacao emitida,RAOMCO,0
1733,2019-12-29,1,SCL,GIG,Somente ida,2020-03-03 05:03:00,,767.210021972656,0,2,0,2019-12,Sunday,False,2,Transacao emitida,SCLGIG,1
1734,2019-11-19,5,EZE,GIG,Ida e volta,2020-03-03 10:20:00,2020-03-26 15:00:00,1187.41003417968,22000,1,0,2019-11,Tuesday,True,1,ERRO NAO EMISSAO,EZEGIG,1
1735,2019-12-02,3,GIG,FEN,Somente ida,2020-03-03 22:00:00,,1379.4599609375,52000,2,0,2019-12,Monday,True,2,Aguardando forma de pagamento,GIGFEN,1
1736,2019-12-28,1,GIG,RAO,Somente ida,2020-03-03 22:15:00,,594.450012207031,0,3,0,2019-12,Saturday,False,3,Transacao emitida,GIGRAO,1
1737,2019-11-08,2,GIG,BOG,Somente ida,2020-03-04 09:10:00,,836.849975585937,17000,1,0,2019-11,Friday,True,1,Transacao cancelada,GIGBOG,1
1738,2019-12-12,1,GIG,LIS,Ida e volta,2020-03-04 17:10:00,2020-03-18 23:10:00,2628.60009765624,79000,1,0,2019-12,Thursday,True,1,Transacao emitida,GIGLIS,0
1739,2019-08-15,1,GIG,LIS,Ida e volta,2020-03-04 18:55:00,2020-04-02 23:25:00,3024.77001953125,105000,1,0,2019-08,Thursday,True,1,Transacao emitida,GIGLIS,0
1740,2019-10-25,3,SCL,GIG,Somente ida,2020-03-05 05:00:00,,1312.81005859375,0,3,0,2019-10,Friday,False,3,Aguardando forma de pagamento,SCLGIG,1
1741,2019-12-28,1,RAO,GIG,Somente ida,2020-03-06 05:45:00,,692.150024414062,0,2,1,2019-12,Saturday,False,3,Transacao emitida,RAOGIG,1
1742,2019-12-01,1,LIS,GIG,Somente ida,2020-03-06 10:15:00,,6253.87011718749,252000,2,0,2019-12,Sunday,True,2,Transacao emitida,LISGIG,1
1743,2019-12-07,1,GIG,LIS,Ida e volta,2020-03-06 17:10:00,2020-03-28 23:30:00,2930.36010742187,79000,1,0,2019-12,Saturday,True,1,Transacao emitida,GIGLIS,0
1744,2019-09-22,3,GIG,LIS,Ida e volta,2020-03-06 17:10:00,2020-03-20 23:30:00,2918.63989257812,79000,1,0,2019-09,Sunday,True,1,Aguardando forma de pagamento,GIGLIS,0
1745,2019-09-22,3,GIG,LIS,Somente ida,2020-03-06 17:10:00,,1338.66003417968,39500,1,0,2019-09,Sunday,True,1,Aguardando forma de pagamento,GIGLIS,0
1746,2019-12-31,1,LIS,GIG,Somente ida,2020-03-07 23:30:00,,1274.52001953125,39500,1,0,2019-12,Tuesday,True,1,Transacao emitida,LISGIG,1
1747,2019-08-10,2,GIG,BOG,Ida e volta,2020-03-08 01:25:00,2020-04-05 18:08:00,1667.84997558593,0,1,0,2019-08,Saturday,False,1,Transacao cancelada,GIGBOG,1
1748,2019-10-04,1,GIG,LIS,Ida e volta,2020-03-08 17:10:00,2020-03-27 23:30:00,2951.22998046874,92500,1,0,2019-10,Friday,True,1,Transacao emitida,GIGLIS,0
1749,2019-10-08,1,GIG,FEN,Ida e volta,2020-03-09 06:40:00,2020-03-16 12:50:00,2565.97998046874,73000,2,0,2019-10,Tuesday,True,2,Transacao emitida,GIGFEN,1
1750,2019-12-13,1,GIG,CUN,Somente ida,2020-03-11 01:25:00,,1435.41003417968,49000,1,0,2019-12,Friday,True,1,Transacao emitida,GIGCUN,0
1751,2019-12-20,1,EZE,GIG,Ida e volta,2020-03-11 02:45:00,2020-03-15 17:10:00,1077.41003417968,29000,1,0,2019-12,Friday,True,1,Transacao emitida,EZEGIG,1
1752,2019-10-08,5,GIG,FEN,Ida e volta,2020-03-11 06:40:00,2020-03-18 12:50:00,1221.98999023437,35500,1,0,2019-10,Tuesday,True,1,ERRO NAO EMISSAO,GIGFEN,1
1753,2019-11-11,1,GIG,LIS,Somente ida,2020-03-11 17:10:00,,1250.92004394531,39500,1,0,2019-11,Monday,True,1,Transacao emitida,GIGLIS,0
1754,2019-12-09,1,GIG,EZE,Somente ida,2020-03-11 17:50:00,,579.460021972656,16500,1,0,2019-12,Monday,True,1,Transacao emitida,GIGEZE,1
1755,2019-08-26,2,LIS,BCN,Somente ida,2020-03-12 08:55:00,,575.299987792968,0,2,0,2019-08,Monday,False,2,Transacao cancelada,LISBCN,0
1756,2019-08-27,2,LIS,BCN,Somente ida,2020-03-12 08:55:00,,584.099975585937,0,2,0,2019-08,Tuesday,False,2,Transacao cancelada,LISBCN,0
1757,2019-12-16,1,MIA,YYZ,Somente ida,2020-03-12 20:50:00,,877.299987792968,32000,2,0,2019-12,Monday,True,2,Transacao emitida,MIAYYZ,0
1758,2019-12-24,2,GIG,LIS,Ida e volta,2020-03-13 20:00:00,2020-04-15 23:30:00,4870.85986328125,158000,2,0,2019-12,Tuesday,True,2,Transacao cancelada,GIGLIS,0
1759,2019-12-15,2,MIA,GIG,Somente ida,2020-03-13 20:10:00,,1575.85998535156,41400,1,0,2019-12,Sunday,True,1,Transacao cancelada,MIAGIG,1
1760,2019-12-23,2,YYZ,MIA,Somente ida,2020-03-14 06:30:00,,989.450012207031,28000,1,0,2019-12,Monday,True,1,Transacao cancelada,YYZMIA,0
1761,2019-09-16,1,GIG,FEN,Somente ida,2020-03-15 06:40:00,,547.599975585937,22000,1,0,2019-09,Monday,True,1,Transacao emitida,GIGFEN,1
1762,2019-10-21,3,EZE,SCL,Somente ida,2020-03-15 09:52:00,,386.420013427734,0,1,0,2019-10,Monday,False,1,Aguardando forma de pagamento,EZESCL,1
1763,2019-12-28,1,GIG,LIS,Somente ida,2020-03-15 17:10:00,,2527.89990234375,79000,2,0,2019-12,Saturday,True,2,Transacao emitida,GIGLIS,0
1764,2019-11-29,2,GIG,LIS,Ida e volta,2020-03-15 17:10:00,2020-03-29 23:30:00,4575.75976562499,158000,2,0,2019-11,Friday,True,2,Transacao cancelada,GIGLIS,0
1765,2019-11-13,2,GIG,CUN,Ida e volta,2020-03-16 01:25:00,2020-03-23 11:32:00,5964.43994140624,196000,2,0,2019-11,Wednesday,True,2,Transacao cancelada,GIGCUN,0
1766,2019-09-22,1,GIG,MIA,Somente ida,2020-03-17 20:30:00,,4593.50976562499,116000,2,1,2019-09,Sunday,True,3,Transacao emitida,GIGMIA,0
1767,2019-11-29,1,RAO,GIG,Ida e volta,2020-03-18 07:00:00,2020-03-25 13:40:00,970.159973144531,21000,3,0,2019-11,Friday,True,3,Transacao emitida,RAOGIG,1
1768,2019-11-30,1,GIG,SCL,Ida e volta,2020-03-18 10:25:00,2020-03-24 12:17:00,1014.46002197265,22000,1,0,2019-11,Saturday,True,1,Transacao emitida,GIGSCL,1
1769,2019-12-13,1,GIG,LIS,Ida e volta,2020-03-18 17:10:00,2020-04-01 23:30:00,2361.56005859374,79000,1,0,2019-12,Friday,True,1,Transacao emitida,GIGLIS,0
1770,2019-12-02,2,GIG,LIS,Ida e volta,2020-03-19 17:10:00,2020-03-29 23:30:00,2531.02001953125,79000,1,0,2019-12,Monday,True,1,Transacao cancelada,GIGLIS,0
1771,2019-12-29,2,GIG,LIS,Ida e volta,2020-03-20 17:10:00,2020-04-06 12:10:00,2410.19995117187,79000,1,0,2019-12,Sunday,True,1,Transacao cancelada,GIGLIS,0
1772,2019-12-25,3,GIG,LIS,Ida e volta,2020-03-20 17:10:00,2020-04-20 12:10:00,2683.14990234375,79000,1,0,2019-12,Wednesday,True,1,Aguardando forma de pagamento,GIGLIS,0
1773,2019-12-26,1,GIG,LIS,Ida e volta,2020-03-20 17:10:00,2020-04-20 12:10:00,2683.35009765624,79000,1,0,2019-12,Thursday,True,1,Transacao emitida,GIGLIS,0
1774,2019-10-03,2,GIG,LIS,Somente ida,2020-03-23 17:10:00,,1337.35998535156,39500,1,0,2019-10,Thursday,True,1,Transacao cancelada,GIGLIS,0
1775,2019-10-14,2,GIG,LIS,Ida e volta,2020-03-23 17:10:00,2020-03-31 23:30:00,2096.86010742187,79000,1,0,2019-10,Monday,True,1,Transacao cancelada,GIGLIS,0
1776,2019-10-14,2,GIG,SCL,Ida e volta,2020-03-24 06:35:00,2020-03-31 14:15:00,999.109985351562,0,1,0,2019-10,Monday,False,1,Transacao cancelada,GIGSCL,1
1777,2019-11-15,1,GIG,IOS,Ida e volta,2020-03-24 09:10:00,2020-04-03 16:05:00,2032.31005859374,0,2,1,2019-11,Friday,False,3,Transacao emitida,GIGIOS,1
